option_symbol,symbol,right,strike,expiration,bid,ask,last,volume,open_interest,iv,delta,gamma,theta,vega,rho,snapshot_ts,snapshot_label,run_id,source,mid,dte,adelta,dist
BA250829C00240000,BA,C,240.0,2025-08-29,0.9,0.94,0.93,13745,3211,0.344237,0.2133291813777108,0.03837358177101494,-0.371183535698498,0.06182690040692111,0.003998758122154374,2025-08-26T20:00:08.395141+00:00,S3,20250826200003,tradier_4x,0.9199999999999999,3,0.2133291813777108,0.013329181377710803
BA250829C00242500,BA,C,242.5,2025-08-29,0.47,0.53,0.5,1472,836,0.350582,0.14010847950894276,0.028293665653614464,-0.2905682842893299,0.046431528501155235,0.0026231785114108662,2025-08-26T20:00:08.395141+00:00,S3,20250826200003,tradier_4x,0.5,3,0.14010847950894276,0.059891520491057254
BA250829C00245000,BA,C,245.0,2025-08-29,0.26,0.29,0.28,1185,1490,0.359827,0.08792591770591947,0.019690156134309477,-0.2121201753539047,0.03186029803249914,0.0016440465749132242,2025-08-26T20:00:08.395141+00:00,S3,20250826200003,tradier_4x,0.275,3,0.08792591770591947,0.11207408229408054
BA250829P00227500,BA,P,227.5,2025-08-29,0.51,0.59,0.57,768,1148,0.351398,-0.1917716743995121,0.03701771598455765,-0.399017569608218,0.057272555920686724,0.015072348103728348,2025-08-26T20:00:08.395141+00:00,S3,20250826200003,tradier_4x,0.55,3,0.1917716743995121,0.008228325600487918
BA250829P00225000,BA,P,225.0,2025-08-29,0.3,0.34,0.33,5070,7369,0.369079,-0.1273305417868217,0.026496931891900104,-0.3413492216497463,0.0468701882621216,0.016166138138617524,2025-08-26T20:00:08.395141+00:00,S3,20250826200003,tradier_4x,0.32,3,0.1273305417868217,0.0726694582131783
BA250829P00230000,BA,P,230.0,2025-08-29,0.92,1.07,1.0,1599,1073,0.343692,-0.2880749560937765,0.048760138453337085,-0.4534492155608813,0.07519579820312643,0.013338190430227437,2025-08-26T20:00:08.395141+00:00,S3,20250826200003,tradier_4x,0.9950000000000001,3,0.2880749560937765,0.08807495609377647
BAC250829C00051000,BAC,C,51.0,2025-08-29,0.14,0.15,0.15,6194,10897,0.230428,0.19976882024614218,0.2681582258820195,-0.05153776379757236,0.013160358990518156,0.0008465885265434803,2025-08-26T20:00:09.432373+00:00,S3,20250826200003,tradier_4x,0.14500000000000002,3,0.19976882024614218,0.0002311797538578353
BAC250829C00052000,BAC,C,52.0,2025-08-29,0.02,0.03,0.03,1881,4797,0.250996,0.06340127899270773,0.10440532001289939,-0.02621982731980268,0.005824590889874064,0.000270610896105358,2025-08-26T20:00:09.432373+00:00,S3,20250826200003,tradier_4x,0.025,3,0.06340127899270773,0.13659872100729228
BAC250829C00053000,BAC,C,53.0,2025-08-29,0.0,0.01,0.01,43,437,0.298839,0.014329816581555624,0.02913092018503724,-0.006828465751853013,0.001962748042807203,6.17131570668737e-05,2025-08-26T20:00:09.432373+00:00,S3,20250826200003,tradier_4x,0.005,3,0.014329816581555624,0.18567018341844438
BAC250829P00049000,BAC,P,49.0,2025-08-29,0.08,0.09,0.09,5425,2701,0.261306,-0.1882337247004195,0.21173856203682825,-0.06203600866738128,0.012410676821065891,0.0033051744378348926,2025-08-26T20:00:09.432373+00:00,S3,20250826200003,tradier_4x,0.08499999999999999,3,0.1882337247004195,0.01176627529958052
BAC250829P00048500,BAC,P,48.5,2025-08-29,0.05,0.06,0.05,905,1681,0.282814,-0.1171219787659225,0.14116878861162271,-0.05096964346764716,0.009122245171053645,0.003558844845016306,2025-08-26T20:00:09.432373+00:00,S3,20250826200003,tradier_4x,0.055,3,0.1171219787659225,0.08287802123407752
BAC250829P00049500,BAC,P,49.5,2025-08-29,0.15,0.17,0.16,1693,1519,0.240214,-0.3001402583758996,0.300593198010561,-0.07133652769368774,0.01546206250047138,0.002879564290001671,2025-08-26T20:00:09.432373+00:00,S3,20250826200003,tradier_4x,0.16,3,0.3001402583758996,0.10014025837589957
CAT250829C00437500,CAT,C,437.5,2025-08-29,1.47,2.47,1.47,39,759,0.251577,0.21186423491672074,0.029808162021099465,-0.4868899459648323,0.1133268952140032,0.007486475178706113,2025-08-26T20:00:10.203727+00:00,S3,20250826200003,tradier_4x,1.9700000000000002,3,0.21186423491672074,0.011864234916720728
CAT250829C00440000,CAT,C,440.0,2025-08-29,0.9,1.35,1.08,154,266,0.250724,0.14719910456489504,0.023613665263422748,-0.3863712382679889,0.0948067300330666,0.005207346224464429,2025-08-26T20:00:10.203727+00:00,S3,20250826200003,tradier_4x,1.125,3,0.14719910456489504,0.052800895435104966
CAT250829C00435000,CAT,C,435.0,2025-08-29,2.2,3.7,2.58,39,234,0.245981,0.2917630757332929,0.035393591540787035,-0.5809593659775415,0.13810928625592064,0.010295933713772656,2025-08-26T20:00:10.203727+00:00,S3,20250826200003,tradier_4x,2.95,3,0.2917630757332929,0.0917630757332929
CAT250829P00420000,CAT,P,420.0,2025-08-29,0.77,1.32,0.9,260,298,0.27026,-0.1782532794367746,0.024715132042875156,-0.5370465074959928,0.10533762824833758,0.028533761510781176,2025-08-26T20:00:10.203727+00:00,S3,20250826200003,tradier_4x,1.045,3,0.1782532794367746,0.021746720563225408
CAT250829P00422500,CAT,P,422.5,2025-08-29,0.73,1.76,1.51,48,183,0.264342,-0.2443281345005786,0.030276552122217627,-0.6136903903469462,0.123422053139896,0.02633598803060703,2025-08-26T20:00:10.203727+00:00,S3,20250826200003,tradier_4x,1.245,3,0.2443281345005786,0.0443281345005786
CAT250829P00417500,CAT,P,417.5,2025-08-29,0.15,0.86,0.75,50,127,0.2812,-0.1254618921773153,0.019266860632030407,-0.452295612564085,0.07740822339669311,0.03024476092250009,2025-08-26T20:00:10.203727+00:00,S3,20250826200003,tradier_4x,0.505,3,0.1254618921773153,0.07453810782268472
COST250829C00955000,COST,C,955.0,2025-08-29,1.55,2.65,2.59,787,250,0.212269,0.20885580601285886,0.01561101684200912,-0.9292600381024261,0.2503605039799505,0.01615829579164378,2025-08-26T20:00:11.269891+00:00,S3,20250826200003,tradier_4x,2.1,3,0.20885580601285886,0.008855806012858847
COST250829C00957500,COST,C,957.5,2025-08-29,1.85,2.37,2.01,87,19,0.214375,0.17456442012439907,0.01387273927747041,-0.8358554586370943,0.23036968280191597,0.013510659252449184,2025-08-26T20:00:11.269891+00:00,S3,20250826200003,tradier_4x,2.1100000000000003,3,0.17456442012439907,0.02543557987560094
COST250829C00952500,COST,C,952.5,2025-08-29,1.98,3.4,3.35,160,62,0.211375,0.247847073939067,0.01730651994904546,-1.0214824939082718,0.2692162149096297,0.01916613186774246,2025-08-26T20:00:11.269891+00:00,S3,20250826200003,tradier_4x,2.69,3,0.247847073939067,0.04784707393906698
COST250829P00925000,COST,P,925.0,2025-08-29,1.81,2.33,2.0,586,419,0.213884,-0.2049412382012701,0.01562266245259206,-1.0652600149179579,0.24795168863941214,0.06082528519056466,2025-08-26T20:00:11.269891+00:00,S3,20250826200003,tradier_4x,2.0700000000000003,3,0.2049412382012701,0.004941238201270098
COST250829P00927500,COST,P,927.5,2025-08-29,2.1,2.77,2.39,206,133,0.211115,-0.2411912111587612,0.017593247320248903,-1.1153618039219635,0.26745411784010564,0.05815795898169193,2025-08-26T20:00:11.269891+00:00,S3,20250826200003,tradier_4x,2.435,3,0.2411912111587612,0.041191211158761176
COST250829P00920000,COST,P,920.0,2025-08-29,0.91,1.45,1.32,519,715,0.222764,-0.1514427571119455,0.012029680705638625,-0.9809344655355109,0.20749211019646577,0.0646473371376252,2025-08-26T20:00:11.269891+00:00,S3,20250826200003,tradier_4x,1.18,3,0.1514427571119455,0.04855724288805452
CRM250829C00250000,CRM,C,250.0,2025-08-29,0.81,0.86,0.91,3015,2206,0.333446,0.2329052585266778,0.04129204015273903,-0.37932499574758427,0.06914240569688736,0.004605715316690754,2025-08-26T20:00:11.989967+00:00,S3,20250826200003,tradier_4x,0.835,3,0.2329052585266778,0.03290525852667778
CRM250829C00252500,CRM,C,252.5,2025-08-29,0.31,0.51,0.55,1084,838,0.342705,0.15229629308653866,0.030753164719310746,-0.29906183436062267,0.053389495276548404,0.003010636540856509,2025-08-26T20:00:11.989967+00:00,S3,20250826200003,tradier_4x,0.41000000000000003,3,0.15229629308653866,0.04770370691346135
CRM250829C00255000,CRM,C,255.0,2025-08-29,0.26,0.32,0.3,1083,2497,0.356283,0.09674666122929446,0.02159615156313341,-0.22310542052447532,0.0376142913866863,0.00191160825749602,2025-08-26T20:00:11.989967+00:00,S3,20250826200003,tradier_4x,0.29000000000000004,3,0.09674666122929446,0.10325333877070555
CRM250829P00237500,CRM,P,237.5,2025-08-29,0.72,0.8,0.7,270,344,0.335804,-0.174608186812359,0.03400682825213388,-0.36392798001843735,0.06038696988188394,0.016135082115115967,2025-08-26T20:00:11.989967+00:00,S3,20250826200003,tradier_4x,0.76,3,0.174608186812359,0.025391813187641
CRM250829P00240000,CRM,P,240.0,2025-08-29,1.26,1.36,1.17,1287,1502,0.32911,-0.2657427407550873,0.04506244439319696,-0.43182583867756386,0.07516850618702296,0.014430328159529134,2025-08-26T20:00:11.989967+00:00,S3,20250826200003,tradier_4x,1.31,3,0.2657427407550873,0.06574274075508729
CRM250829P00235000,CRM,P,235.0,2025-08-29,0.41,0.45,0.44,711,1234,0.346146,-0.1115129211121334,0.02399273715548515,-0.2917060613267309,0.044364733799667995,0.017251311077403363,2025-08-26T20:00:11.989967+00:00,S3,20250826200003,tradier_4x,0.43,3,0.1115129211121334,0.08848707888786661
CVX250829C00160000,CVX,C,160.0,2025-08-29,0.35,0.4,0.35,1750,4376,0.201968,0.18544251284077104,0.08853125589791096,-0.13895569727894835,0.03849253618321298,0.0023692550113984068,2025-08-26T20:00:12.803337+00:00,S3,20250826200003,tradier_4x,0.375,3,0.18544251284077104,0.014557487159228971
CVX250829C00162500,CVX,C,162.5,2025-08-29,0.09,0.14,0.09,424,2239,0.217314,0.04983078812772172,0.03252744770441413,-0.05411490993048567,0.013599324704969395,0.0006345981946399914,2025-08-26T20:00:12.803337+00:00,S3,20250826200003,tradier_4x,0.115,3,0.04983078812772172,0.15016921187227827
CVX250829C00165000,CVX,C,165.0,2025-08-29,0.02,0.04,0.03,180,1148,0.235215,0.008619723508247008,0.007203375366945678,-0.008895981373742954,0.003231728576610211,0.00010932432431455165,2025-08-26T20:00:12.803337+00:00,S3,20250826200003,tradier_4x,0.03,3,0.008619723508247008,0.19138027649175302
CVX250829P00155000,CVX,P,155.0,2025-08-29,0.37,0.43,0.42,1013,1505,0.214495,-0.2313062368719017,0.09786265782990641,-0.19208990076544272,0.044802111587948994,0.009807044776444541,2025-08-26T20:00:12.803337+00:00,S3,20250826200003,tradier_4x,0.4,3,0.2313062368719017,0.03130623687190168
CVX250829P00152500,CVX,P,152.5,2025-08-29,0.11,0.15,0.12,1055,1301,0.245258,-0.0993304694830094,0.046540103189462105,-0.1486791218152507,0.024846728073152913,0.011368517460125982,2025-08-26T20:00:12.803337+00:00,S3,20250826200003,tradier_4x,0.13,3,0.0993304694830094,0.10066953051699061
CVX250829P00150000,CVX,P,150.0,2025-08-29,0.05,0.07,0.06,196,2038,0.285615,-0.0400340091002801,0.020384656444138005,-0.07187093591935789,0.012473375547314697,0.011956553737320255,2025-08-26T20:00:12.803337+00:00,S3,20250826200003,tradier_4x,0.060000000000000005,3,0.0400340091002801,0.1599659908997199
DE250829C00497500,DE,C,497.5,2025-08-29,0.84,1.19,0.98,157,44,0.257962,0.1692972119790202,0.02376923270785728,-0.46271678771492447,0.10819180215692031,0.006737205831836484,2025-08-26T20:00:13.863714+00:00,S3,20250826200003,tradier_4x,1.015,3,0.1692972119790202,0.03070278802097981
DE250829C00495000,DE,C,495.0,2025-08-29,1.28,1.69,1.8,218,98,0.247023,0.23327216295042488,0.028994774873059955,-0.5635863468423327,0.13982377911056093,0.009282658115028555,2025-08-26T20:00:13.863714+00:00,S3,20250826200003,tradier_4x,1.4849999999999999,3,0.23327216295042488,0.03327216295042487
DE250829C00500000,DE,C,500.0,2025-08-29,0.45,0.81,0.79,361,284,0.25329,0.1202848713235972,0.018615231301244692,-0.3687366919628804,0.08699048208299354,0.0047862414866566,2025-08-26T20:00:13.863714+00:00,S3,20250826200003,tradier_4x,0.63,3,0.1202848713235972,0.0797151286764028
DE250829P00477500,DE,P,477.5,2025-08-29,0.61,1.21,1.53,12,22,0.254666,-0.205693794729586,0.023823815753964615,-0.6802814786354202,0.1291203237804063,0.03127338525232227,2025-08-26T20:00:13.863714+00:00,S3,20250826200003,tradier_4x,0.9099999999999999,3,0.205693794729586,0.005693794729585977
DE250829P00475000,DE,P,475.0,2025-08-29,0.45,0.85,0.56,48,141,0.25777,-0.1575121582508269,0.019577157912269813,-0.6138357289206186,0.10811290363659483,0.033063083898813656,2025-08-26T20:00:13.863714+00:00,S3,20250826200003,tradier_4x,0.65,3,0.1575121582508269,0.04248784174917311
DE250829P00480000,DE,P,480.0,2025-08-29,0.83,1.63,1.72,91,113,0.247298,-0.2652862478013399,0.028204043532497586,-0.7390269368737031,0.14829124290507842,0.029009443577006713,2025-08-26T20:00:13.863714+00:00,S3,20250826200003,tradier_4x,1.23,3,0.2652862478013399,0.0652862478013399
DIA250829C00458000,DIA,C,458.0,2025-08-29,0.56,0.64,0.62,203,3808,0.106835,0.18754233346231886,0.06040119065598132,-0.21365401680477564,0.11361315433435186,0.006944380774932005,2025-08-26T20:00:14.774183+00:00,S3,20250826200003,tradier_4x,0.6000000000000001,3,0.18754233346231886,0.012457666537681156
DIA250829C00457500,DIA,C,457.5,2025-08-29,0.7,0.79,0.81,26,319,0.107587,0.22101335599201638,0.06621778157243394,-0.2390417738978025,0.12309813207012127,0.008190695106732317,2025-08-26T20:00:14.774183+00:00,S3,20250826200003,tradier_4x,0.745,3,0.22101335599201638,0.02101335599201637
DIA250829C00457000,DIA,C,457.0,2025-08-29,0.86,0.96,0.87,426,334,0.108097,0.25739594187862314,0.0714546819152533,-0.26398128112613267,0.13202509507626695,0.00954660849663024,2025-08-26T20:00:14.774183+00:00,S3,20250826200003,tradier_4x,0.9099999999999999,3,0.25739594187862314,0.057395941878623125
DIA250829P00449000,DIA,P,449.0,2025-08-29,0.41,0.47,0.44,144,520,0.135156,-0.1797499892537062,0.04763052094804738,-0.3275164361401811,0.10933643509876104,0.030482313691167898,2025-08-26T20:00:14.774183+00:00,S3,20250826200003,tradier_4x,0.43999999999999995,3,0.1797499892537062,0.020250010746293817
DIA250829P00450000,DIA,P,450.0,2025-08-29,0.53,0.61,0.59,216,756,0.132242,-0.2264278530610939,0.05582117864511831,-0.35253321469303,0.12816690181946544,0.028769488921615464,2025-08-26T20:00:14.774183+00:00,S3,20250826200003,tradier_4x,0.5700000000000001,3,0.2264278530610939,0.02642785306109388
DIA250829P00448000,DIA,P,448.0,2025-08-29,0.32,0.37,0.36,50,418,0.139382,-0.140227396269616,0.039811579270283066,-0.2993994060242136,0.08966009642221516,0.03192086240620959,2025-08-26T20:00:14.774183+00:00,S3,20250826200003,tradier_4x,0.345,3,0.140227396269616,0.05977260373038401
DIS250829C00120000,DIS,C,120.0,2025-08-29,0.23,0.29,0.28,594,2760,0.245491,0.17741243757743302,0.09961843988574295,-0.11442904873018475,0.028211160397644243,0.0017075112506472862,2025-08-26T20:00:15.504236+00:00,S3,20250826200003,tradier_4x,0.26,3,0.17741243757743302,0.022587562422566987
DIS250829C00119000,DIS,C,119.0,2025-08-29,0.47,0.52,0.52,821,870,0.23666,0.278454213513717,0.1378316933038095,-0.1395566670547058,0.03545140923095141,0.002679594401924539,2025-08-26T20:00:15.504236+00:00,S3,20250826200003,tradier_4x,0.495,3,0.278454213513717,0.07845421351371701
DIS250829C00121000,DIS,C,121.0,2025-08-29,0.14,0.18,0.15,364,2561,0.257087,0.11467814767884528,0.068630566177417,-0.0915319765047781,0.02047925622032494,0.001103647894277088,2025-08-26T20:00:15.504236+00:00,S3,20250826200003,tradier_4x,0.16,3,0.11467814767884528,0.08532185232115473
DIS250829P00115000,DIS,P,115.0,2025-08-29,0.21,0.25,0.24,256,1617,0.256765,-0.19292281837376,0.09189303492081718,-0.1497154295094397,0.02917631205949649,0.0076590865012016495,2025-08-26T20:00:15.504236+00:00,S3,20250826200003,tradier_4x,0.22999999999999998,3,0.19292281837376,0.00707718162624002
DIS250829P00114000,DIS,P,114.0,2025-08-29,0.12,0.16,0.16,827,1132,0.273329,-0.1311970742385777,0.06604035677232137,-0.1291899797688599,0.02397481267264181,0.00819192766912459,2025-08-26T20:00:15.504236+00:00,S3,20250826200003,tradier_4x,0.14,3,0.1311970742385777,0.0688029257614223
DIS250829P00116000,DIS,P,116.0,2025-08-29,0.36,0.41,0.35,135,565,0.244561,-0.2812201801745586,0.12472772250823548,-0.16399191281808875,0.036248597224075384,0.006861163825785981,2025-08-26T20:00:15.504236+00:00,S3,20250826200003,tradier_4x,0.385,3,0.2812201801745586,0.08122018017455856
DKNG250829C00049500,DKNG,C,49.5,2025-08-29,0.14,0.17,0.14,41,0,0.408852,0.16973511333651548,0.13518498143852378,-0.06869755978140045,0.010387516893050307,0.0005933163059351385,2025-08-26T20:00:16.264551+00:00,S3,20250826200003,tradier_4x,0.15500000000000003,3,0.16973511333651548,0.030264886663484536
DKNG250829C00049000,DKNG,C,49.0,2025-08-29,0.22,0.26,0.26,490,898,0.396681,0.2467810480411992,0.17382097347950015,-0.08674938972378286,0.013470381569679536,0.0008725452614733269,2025-08-26T20:00:16.264551+00:00,S3,20250826200003,tradier_4x,0.24,3,0.2467810480411992,0.0467810480411992
DKNG250829C00050000,DKNG,C,50.0,2025-08-29,0.08,0.1,0.1,210,1321,0.412143,0.11143614367356366,0.09875338437990132,-0.05107236748440584,0.007315051611268698,0.0003850604091078452,2025-08-26T20:00:16.264551+00:00,S3,20250826200003,tradier_4x,0.09,3,0.11143614367356366,0.08856385632643635
DKNG250829P00046500,DKNG,P,46.5,2025-08-29,0.22,0.26,0.26,1007,1406,0.406668,-0.2285023583594693,0.18012017717916068,-0.09837633820461426,0.013831019488577189,0.0028549132970504686,2025-08-26T20:00:16.264551+00:00,S3,20250826200003,tradier_4x,0.24,3,0.2285023583594693,0.028502358359469293
